Quelle mathématicienne américaine est connue pour sa contribution à la théorie des jeux et à l'économie mathématique?,Emmy Noether,Grace Hopper,Ada Lovelace,John von Neumann,3,Maths
Quel mathématicien allemand est connu pour avoir développé la géométrie non euclidienne et a formulé le théorème qui porte son nom?,Felix Klein,Georg Cantor,Kurt Gödel,Bernhard Riemann,3,Maths
Quel mathématicien indien est connu pour avoir formulé les célèbres identités mathématiques et a développé la théorie des nombres?,Aryabhata,Ramanujan,Brahmagupta,Bhaskara II,2,Maths
Quel mathématicien français est connu pour avoir formulé le théorème des résidus et a développé la théorie des fonctions analytiques?,Joseph-Louis Lagrange,Pierre-Simon Laplace,Camille Jordan,Joseph Fourier,3,Maths
Quel mathématicien allemand est connu pour avoir développé la théorie des nombres et a formulé le célèbre théorème qui porte son nom?,Carl Friedrich Gauss,Gottfried Leibniz,Kurt Gödel,David Hilbert,3,Maths
Quel mathématicien français est connu pour avoir introduit le concept de série et a formulé le célèbre théorème qui porte son nom?,Évariste Galois,Blaise Pascal,Joseph Fourier,Gabriel Lamé,3,Maths
Quel mathématicien allemand est connu pour avoir formulé le principe de l'incomplétude et a développé la logique mathématique?,Kurt Gödel,David Hilbert,Bernhard Riemann,Carl Friedrich Gauss,3,Maths
Quel mathématicien britannique est connu pour avoir développé le concept de la fonction logarithme et a formulé le théorème qui porte son nom?,John Napier,Isaac Newton,John Wallis,Leonhard Euler,3,Maths
Quel mathématicien français est connu pour avoir développé la théorie des nombres et a formulé le dernier théorème de Fermat?,Pierre de Fermat,Gabriel Lamé,Joseph-Louis Lagrange,Adrien-Marie Legendre,3,Maths
Quel mathématicien allemand est connu pour avoir développé la théorie des groupes et a formulé le théorème qui porte son nom?,Carl Friedrich Gauss,Emmy Noether,Kurt Gödel,Gottfried Leibniz,3,Maths
Quel mathématicien français est connu pour avoir introduit le concept de fonctions et a développé le calcul intégral?,Gaspard de Prony,Joseph Fourier,Pierre-Simon Laplace,Gaspard Monge,2,Maths
Quel mathématicien français est connu pour avoir développé la théorie des probabilités et a formulé le fameux théorème qui porte son nom?,Pierre-Simon Laplace,Blaise Pascal,Pierre de Fermat,Jean-Baptiste Fourier,2,Maths
Quel mathématicien italien est connu pour avoir développé la méthode des moindres carrés et a formulé le principe qui porte son nom?,Giuseppe Peano,Leonardo Fibonacci,Carl Friedrich Gauss,Giovanni Ceva,3,Maths
Quel mathématicien français est connu pour avoir introduit le concept de limite et a formulé le théorème de la limite centrale?,Siméon-Denis Poisson,Joseph Fourier,Adrien-Marie Legendre,Augustin-Louis Cauchy,3,Maths
Quel mathématicien allemand est connu pour avoir formulé les célèbres équations différentielles qui portent son nom?,Karl Weierstrass,Bernhard Riemann,Gottfried Leibniz,Carl Friedrich Gauss,3,Maths
Quelle mathématicienne et philosophe grecque est connue pour sa contribution à l'école pythagoricienne et pour avoir découvert le théorème qui porte son nom?,Hypatie d'Alexandrie,Aspasia de Milet,Théano de Crotone,Theodora de Byzance,2,Maths
Quel mathématicien français est connu pour avoir formulé la loi des grands nombres et a développé la théorie des probabilités?,Blaise Pascal,Pierre-Simon Laplace,Pierre de Fermat,Siméon-Denis Poisson,2,Maths
Quel mathématicien allemand est connu pour avoir formulé les célèbres équations de la physique quantique qui portent son nom?,Max Planck,Albert Einstein,Werner Heisenberg,Erwin Schrödinger,3,Maths
Quel mathématicien grec est considéré comme le père de la géométrie et a donné son nom à de nombreux théorèmes?,Euclide,Archimède,Pythagore,Aristote,2,Maths
Quel mathématicien français est connu pour avoir développé la théorie des fonctions elliptiques et a formulé le dernier théorème de Fermat?,Adrien-Marie Legendre,Pierre de Fermat,Gabriel Lamé,Joseph-Louis Lagrange,3,Maths
Quelle mathématicienne américaine est connue pour sa contribution à la théorie des jeux et à l'économie mathématique?,Emmy Noether,Grace Hopper,Ada Lovelace,John von Neumann,3,Maths
Quel mathématicien allemand est connu pour avoir développé la géométrie non euclidienne et a formulé le théorème qui porte son nom?,Felix Klein,Georg Cantor,Kurt Gödel,Bernhard Riemann,3,Maths
Quel mathématicien indien est connu pour avoir formulé les célèbres identités mathématiques et a développé la théorie des nombres?,Aryabhata,Ramanujan,Brahmagupta,Bhaskara II,2,Maths
Quel mathématicien français est connu pour avoir formulé le théorème des résidus et a développé la théorie des fonctions analytiques?,Joseph-Louis Lagrange,Pierre-Simon Laplace,Camille Jordan,Joseph Fourier,3,Maths
Quel mathématicien allemand est connu pour avoir développé la théorie des nombres et a formulé le célèbre théorème qui porte son nom?,Carl Friedrich Gauss,Gottfried Leibniz,Kurt Gödel,David Hilbert,3,Maths
Quel mathématicien français est connu pour avoir développé la théorie des fonctions elliptiques et a formulé le dernier théorème de Fermat?,Adrien-Marie Legendre,Pierre de Fermat,Gabriel Lamé,Joseph-Louis Lagrange,3,Maths
Quel mathématicien allemand est connu pour avoir développé la théorie des groupes et a formulé le théorème qui porte son nom?,Carl Friedrich Gauss,Emmy Noether,Kurt Gödel,Gottfried Leibniz,3,Maths
